a31,a2,a7a,a7b,a8a,a58,a18,isurban,index,Q1,Q2,Q3,Q4
女,1946,没有受过任何教育,nan,5000,农业户口,目前没有工作，而且只务过农,乡,2195,1,2,2,4
男,1961,初中,毕业,20000,非农业户口,目前从事非农工作,城,2196,2,1,1,4
女,1973,没有受过任何教育,nan,5000,农业户口,目前没有工作，而且只务过农,乡,2197,1,2,1,4
女,1932,私塾、扫盲班,nan,0,非农业户口,目前没有工作，而且只务过农,城,2198,1,1,1,4
男,1976,初中,辍学和中途退学,30000,居民户口（以前是农业户口）,目前从事非农工作,城,2199,1,2,2,4
女,1952,小学,毕业,200,农业户口,目前务农，没有过非农工作,乡,2200,1,1,1,5
女,1981,普通高中,毕业,40000,农业户口,目前从事非农工作,城,2201,1,2,2,3
女,1988,初中,毕业,0,农业户口,目前没有工作，曾经有过非农工作,城,2202,1,1,1,3
男,1952,小学,辍学和中途退学,12000,农业户口,目前务农，没有过非农工作,乡,2203,1,2,2,5
女,1997,大学本科（正规高等教育）,正在读,不适用,非农业户口,从未工作过,城,2204,2,3,2,4
女,1952,初中,毕业,50000,居民户口（以前是非农业户口）,目前没有工作，曾经有过非农工作,城,2205,2,2,1,5
男,1981,中专,正在读,100000,居民户口（以前是非农业户口）,目前没有工作，曾经有过非农工作,城,2206,2,2,2,4
女,1984,普通高中,毕业,80000,非农业户口,目前从事非农工作,城,2207,2,3,2,5
女,1963,没有受过任何教育,nan,10000,农业户口,目前务农，没有过非农工作,乡,2208,1,1,1,4
男,1990,普通高中,毕业,50000,农业户口,目前从事非农工作,城,2209,1,3,2,4
女,1947,初中,毕业,2760,农业户口,目前没有工作，曾经有过非农工作,乡,2210,1,1,2,5
男,1972,没有受过任何教育,nan,10000,农业户口,目前务农，曾经有过非农工作,城,2211,1,2,2,5
女,1986,中专,毕业,20000,非农业户口,目前从事非农工作,城,2212,1,2,1,4
男,1944,私塾、扫盲班,nan,12000,农业户口,目前务农，曾经有过非农工作,城,2213,1,2,2,4
男,1952,初中,辍学和中途退学,0,农业户口,目前务农，曾经有过非农工作,乡,2214,1,2,2,5
女,1997,普通高中,正在读,4000,农业户口,从未工作过,城,2215,2,3,2,5
女,1958,没有受过任何教育,nan,1000,农业户口,目前务农，没有过非农工作,城,2216,1,1,1,4
男,1969,初中,毕业,24000,居民户口（以前是农业户口）,目前从事非农工作,城,2217,1,2,2,4
女,1946,没有受过任何教育,nan,0,农业户口,目前没有工作，而且只务过农,城,2218,1,1,1,5
女,1998,普通高中,毕业,0,居民户口（以前是非农业户口）,目前没有工作，曾经有过非农工作,城,2219,2,2,2,4
男,1971,初中,辍学和中途退学,120000,非农业户口,目前从事非农工作,城,2220,2,3,2,4
男,1973,大学专科（成人高等教育）,毕业,100000,非农业户口,目前从事非农工作,城,2221,1,2,2,4
女,1976,初中,毕业,36000,农业户口,目前从事非农工作,乡,2222,1,1,1,4
男,1960,初中,毕业,5000,农业户口,目前务农，没有过非农工作,乡,2223,1,2,2,4
男,1950,没有受过任何教育,nan,12000,农业户口,目前务农，没有过非农工作,乡,2224,1,2,2,4
女,1965,大学专科（成人高等教育）,毕业,拒绝回答,非农业户口,目前从事非农工作,城,2225,1,2,1,4
男,1984,初中,毕业,60000,非农业户口,目前务农，曾经有过非农工作,城,2226,1,2,2,5
女,1956,没有受过任何教育,nan,1000,农业户口,目前没有工作，而且只务过农,城,2227,1,2,2,8
男,1967,小学,毕业,拒绝回答,农业户口,目前没有工作，曾经有过非农工作,城,2228,1,2,1,4
女,1941,没有受过任何教育,nan,5000,农业户口,目前没有工作，而且只务过农,城,2229,1,2,2,3
男,1969,初中,毕业,40000,农业户口,目前务农，没有过非农工作,城,2230,1,2,2,4
男,1973,小学,毕业,50000,农业户口,目前从事非农工作,城,2231,1,2,1,4
男,1994,普通高中,毕业,30000,农业户口,目前从事非农工作,城,2232,1,2,1,5
男,1951,没有受过任何教育,nan,0,农业户口,目前务农，曾经有过非农工作,乡,2233,1,2,1,5
女,1941,私塾、扫盲班,nan,0,农业户口,目前没有工作，而且只务过农,城,2234,1,2,2,4
女,1964,初中,毕业,25000,非农业户口,目前从事非农工作,城,2235,1,2,1,4
男,1974,小学,毕业,20000,农业户口,目前务农，没有过非农工作,乡,2236,1,2,1,4
女,1983,初中,毕业,20000,农业户口,目前从事非农工作,城,2237,1,2,2,5
女,1936,没有受过任何教育,nan,900,农业户口,目前没有工作，而且只务过农,城,2238,1,1,1,5
女,1961,没有受过任何教育,nan,15000,农业户口,目前务农，没有过非农工作,乡,2239,2,2,1,5
男,1963,普通高中,毕业,30000,居民户口（以前是非农业户口）,目前从事非农工作,城,2240,2,2,2,4
男,1958,初中,毕业,2000,农业户口,目前没有工作，曾经有过非农工作,乡,2241,1,2,2,4
女,1935,没有受过任何教育,nan,5000,农业户口,目前没有工作，而且只务过农,城,2242,1,1,2,4
男,1953,小学,毕业,20000,居民户口（以前是农业户口）,目前从事非农工作,城,2243,1,2,1,5
男,1945,小学,毕业,30000,居民户口（以前是非农业户口）,目前没有工作，曾经有过非农工作,城,2244,2,2,2,5
男,1955,没有受过任何教育,nan,13000,农业户口,目前务农，没有过非农工作,乡,2245,2,2,2,4
女,1951,普通高中,毕业,35000,居民户口（以前是非农业户口）,目前没有工作，曾经有过非农工作,城,2246,2,2,2,4
女,1966,普通高中,毕业,30000,居民户口（以前是非农业户口）,目前没有工作，曾经有过非农工作,城,2247,1,2,2,4
女,1985,小学,毕业,0,农业户口,从未工作过,城,2248,2,2,2,4
女,1995,大学专科（成人高等教育）,毕业,30000,非农业户口,目前没有工作，曾经有过非农工作,城,2249,1,2,1,5
男,1947,没有受过任何教育,nan,0,农业户口,目前没有工作，曾经有过非农工作,城,2250,1,2,2,4
男,1949,小学,辍学和中途退学,5000,农业户口,目前务农，没有过非农工作,乡,2251,1,2,2,4
男,1972,初中,毕业,30000,农业户口,目前务农，没有过非农工作,乡,2252,1,2,2,5
女,1960,初中,毕业,10000,农业户口,目前务农，没有过非农工作,乡,2253,1,2,1,5
女,1980,大学专科（成人高等教育）,毕业,25000,居民户口（以前是非农业户口）,目前从事非农工作,城,2254,2,2,1,4
女,1947,小学,毕业,30000,居民户口（以前是非农业户口）,目前没有工作，曾经有过非农工作,城,2255,2,2,1,5
女,1947,小学,辍学和中途退学,0,农业户口,从未工作过,乡,2256,1,1,1,5
女,1974,没有受过任何教育,nan,3000,农业户口,目前务农，没有过非农工作,乡,2257,1,2,1,4
女,1951,没有受过任何教育,nan,640,农业户口,目前务农，没有过非农工作,乡,2258,1,1,1,5
女,1948,中专,毕业,40000,非农业户口,目前没有工作，曾经有过非农工作,城,2259,2,3,2,5
男,1956,普通高中,毕业,6000,农业户口,目前从事非农工作,乡,2260,1,2,2,5
女,1957,没有受过任何教育,nan,20000,农业户口,目前没有工作，而且只务过农,乡,2261,1,2,2,4
男,1975,小学,毕业,拒绝回答,农业户口,目前务农，曾经有过非农工作,乡,2262,1,2,2,5
男,1962,初中,毕业,20000,农业户口,目前务农，没有过非农工作,乡,2263,1,2,1,5
女,1974,小学,肄业,0,农业户口,目前没有工作，曾经有过非农工作,乡,2264,1,2,2,3
男,1969,小学,毕业,500000,农业户口,目前从事非农工作,城,2265,1,2,2,5
男,1974,职业高中,毕业,50000,非农业户口,目前从事非农工作,城,2266,1,2,1,4
男,1963,小学,辍学和中途退学,20000,农业户口,目前从事非农工作,城,2267,1,1,1,3
男,1963,普通高中,毕业,20000,农业户口,目前从事非农工作,城,2268,1,3,2,4
男,1999,普通高中,毕业,0,农业户口,从未工作过,乡,2269,1,2,2,5
女,1937,没有受过任何教育,nan,不知道,农业户口,目前务农，没有过非农工作,乡,2270,2,1,1,5
女,1943,小学,辍学和中途退学,12000,居民户口（以前是非农业户口）,从未工作过,城,2271,1,1,1,4
男,1957,小学,辍学和中途退学,2000,农业户口,目前务农，没有过非农工作,乡,2272,1,2,2,5
女,1957,小学,辍学和中途退学,2000,农业户口,目前务农，没有过非农工作,乡,2273,1,1,1,4
女,1952,私塾、扫盲班,nan,0,农业户口,从未工作过,乡,2274,2,2,2,4
男,1958,普通高中,毕业,20000,农业户口,目前务农，曾经有过非农工作,乡,2275,1,2,2,5
男,1946,没有受过任何教育,nan,3000,农业户口,目前没有工作，而且只务过农,乡,2276,1,1,1,4
男,1999,普通高中,正在读,0,农业户口,从未工作过,乡,2277,1,3,1,5
男,1951,小学,毕业,4800,农业户口,目前务农，没有过非农工作,乡,2278,2,2,2,4
男,1982,大学本科（正规高等教育）,毕业,150000,非农业户口,目前从事非农工作,城,2279,2,2,2,4
女,1976,普通高中,毕业,30000,非农业户口,目前从事非农工作,城,2280,2,2,2,4
女,1935,没有受过任何教育,nan,5000,农业户口,从未工作过,乡,2281,2,2,2,4
男,1976,中专,毕业,36000,非农业户口,目前从事非农工作,城,2282,2,4,2,5
女,1970,初中,毕业,30000,农业户口,目前从事非农工作,乡,2283,2,2,2,5
男,1977,普通高中,毕业,500000,农业户口,目前从事非农工作,城,2284,2,3,2,4
女,1941,没有受过任何教育,nan,12000,非农业户口,目前从事非农工作,城,2285,1,1,1,5
男,1972,中专,毕业,100000,非农业户口,目前从事非农工作,城,2286,2,3,2,4
女,1953,小学,毕业,0,农业户口,目前没有工作，而且只务过农,城,2287,1,2,2,5
男,1984,中专,毕业,30000,非农业户口,目前从事非农工作,城,2288,2,3,2,4
男,1970,普通高中,毕业,80000,非农业户口,目前从事非农工作,城,2289,2,4,2,5
女,1957,没有受过任何教育,nan,0,农业户口,目前没有工作，而且只务过农,城,2290,1,2,2,5
女,1981,初中,毕业,20000,农业户口,目前没有工作，曾经有过非农工作,城,2291,1,2,1,5
男,1996,大学本科（正规高等教育）,毕业,2400,非农业户口,从未工作过,城,2292,1,2,2,5
男,1971,中专,毕业,拒绝回答,非农业户口,目前从事非农工作,城,2293,2,3,2,4
男,1978,初中,辍学和中途退学,0,农业户口,从未工作过,乡,2294,1,2,2,5
男,1965,初中,毕业,20000,农业户口,目前从事非农工作,城,2295,1,2,2,4
男,1980,初中,毕业,30000,非农业户口,目前从事非农工作,城,2296,2,2,2,5
男,1957,初中,毕业,20000,农业户口,目前务农，曾经有过非农工作,乡,2297,1,2,2,5
女,1979,初中,毕业,10000,农业户口,目前从事非农工作,乡,2298,1,2,2,5
男,1986,大学专科（正规高等教育）,毕业,30000,农业户口,目前从事非农工作,乡,2299,2,2,2,5
女,1931,没有受过任何教育,nan,1200,农业户口,目前没有工作，而且只务过农,乡,2300,1,2,2,5
男,1987,初中,毕业,70000,农业户口,目前从事非农工作,城,2301,2,3,2,5
女,1956,小学,毕业,24000,非农业户口,目前没有工作，曾经有过非农工作,城,2302,2,1,1,4
男,1988,职业高中,毕业,80000,农业户口,目前没有工作，曾经有过非农工作,城,2303,2,3,2,5
男,1995,大学本科（正规高等教育）,毕业,0,农业户口,从未工作过,城,2304,2,2,2,4
女,1944,小学,毕业,1200,农业户口,目前没有工作，而且只务过农,乡,2305,1,1,1,5
女,1941,没有受过任何教育,nan,0,非农业户口,目前没有工作，曾经有过非农工作,城,2306,1,2,2,5
女,1978,中专,毕业,30000,非农业户口,目前从事非农工作,城,2307,2,2,2,4
男,1997,普通高中,毕业,30000,农业户口,目前从事非农工作,城,2308,2,3,1,5
女,1987,中专,毕业,40000,农业户口,目前从事非农工作,乡,2309,2,2,2,5
男,1976,初中,毕业,60000,农业户口,目前从事非农工作,城,2310,2,4,2,5
男,1977,小学,毕业,36000,农业户口,目前从事非农工作,城,2311,1,2,1,5
女,1987,初中,肄业,0,农业户口,目前没有工作，曾经有过非农工作,城,2312,1,2,2,5
女,1968,没有受过任何教育,nan,2000,农业户口,目前务农，没有过非农工作,乡,2313,1,1,1,5
男,1977,大学专科（正规高等教育）,毕业,60000,非农业户口,目前从事非农工作,城,2314,1,2,2,5
男,1952,普通高中,毕业,12000,农业户口,目前务农，没有过非农工作,城,2315,1,2,2,5
女,1935,没有受过任何教育,nan,3000,农业户口,目前没有工作，而且只务过农,乡,2316,1,2,2,5
男,1986,大学本科（正规高等教育）,毕业,60000,居民户口（以前是非农业户口）,目前从事非农工作,城,2317,2,4,2,5
男,1937,小学,毕业,1200,居民户口（以前是非农业户口）,目前没有工作，曾经有过非农工作,城,2318,1,2,2,5
女,1969,普通高中,毕业,24000,非农业户口,目前从事非农工作,城,2319,2,3,2,5
女,1952,小学,辍学和中途退学,2000,农业户口,目前没有工作，而且只务过农,城,2320,1,1,1,4
男,1969,初中,毕业,10000,农业户口,目前从事非农工作,乡,2321,1,2,2,5
女,1990,中专,毕业,不适用,农业户口,目前没有工作，曾经有过非农工作,乡,2322,1,2,2,5
男,1965,初中,毕业,100000,非农业户口,目前从事非农工作,城,2323,2,3,2,4
女,1955,小学,肄业,0,农业户口,目前没有工作，而且只务过农,城,2324,1,1,1,5
男,1979,大学本科（成人高等教育）,毕业,45000,其他,目前从事非农工作,城,2325,2,3,2,4
男,1952,小学,毕业,0,农业户口,目前没有工作，而且只务过农,城,2326,1,2,1,4
女,1959,普通高中,毕业,24800,居民户口（以前是非农业户口）,目前没有工作，曾经有过非农工作,城,2327,1,2,1,4
女,1955,小学,辍学和中途退学,10320,非农业户口,目前没有工作，曾经有过非农工作,城,2328,1,2,2,4
女,1978,大学专科（成人高等教育）,毕业,80000,居民户口（以前是非农业户口）,目前从事非农工作,城,2329,2,2,2,5
女,1957,初中,毕业,24000,居民户口（以前是农业户口）,目前没有工作，曾经有过非农工作,乡,2330,2,2,2,4
男,1956,小学,毕业,10000,农业户口,目前务农，曾经有过非农工作,城,2331,1,2,2,4
男,1998,职业高中,毕业,100000,农业户口,目前从事非农工作,城,2332,2,3,2,5
男,1958,没有受过任何教育,nan,20000,农业户口,目前从事非农工作,乡,2333,1,2,1,4
女,1971,初中,毕业,50000,居民户口（以前是非农业户口）,目前从事非农工作,城,2334,1,2,1,4
女,1957,小学,毕业,800,农业户口,目前没有工作，而且只务过农,城,2335,1,2,2,5
男,1969,普通高中,毕业,10000,农业户口,目前从事非农工作,乡,2336,1,2,2,4
男,1958,初中,毕业,10000,农业户口,目前务农，没有过非农工作,乡,2337,1,2,2,5
女,1980,初中,辍学和中途退学,0,农业户口,目前没有工作，曾经有过非农工作,乡,2338,1,1,1,5
男,1954,小学,毕业,10000,农业户口,目前务农，没有过非农工作,城,2339,1,2,1,5
男,1953,初中,毕业,50000,非农业户口,目前没有工作，曾经有过非农工作,城,2340,2,3,2,4
女,1951,没有受过任何教育,nan,6000,农业户口,目前没有工作，而且只务过农,城,2341,1,2,2,5
女,1960,初中,辍学和中途退学,0,农业户口,从未工作过,乡,2342,1,1,2,4
