a31,a2,a7a,a7b,a8a,a58,a18,isurban,index,Q1,Q2,Q3,Q4
女,1960,没有受过任何教育,nan,不知道,农业户口,目前没有工作，而且只务过农,乡,2469,1,2,1,5
男,1942,小学,毕业,8000,农业户口,目前从事非农工作,乡,2470,1,2,1,5
男,1960,普通高中,毕业,20000,农业户口,目前从事非农工作,乡,2471,1,2,1,5
女,1990,中专,毕业,70000,农业户口,目前从事非农工作,乡,2472,1,2,1,3
女,1955,没有受过任何教育,nan,7000,农业户口,目前务农，没有过非农工作,乡,2473,1,1,1,5
女,1956,小学,毕业,1200,农业户口,目前没有工作，而且只务过农,乡,2474,1,1,1,5
女,1987,中专,毕业,0,农业户口,目前没有工作，曾经有过非农工作,乡,2475,1,1,1,5
男,1982,初中,毕业,100000,农业户口,目前从事非农工作,乡,2476,1,2,1,5
女,1998,普通高中,毕业,不适用,农业户口,从未工作过,乡,2477,1,2,1,4
男,1971,初中,毕业,15000,农业户口,目前从事非农工作,城,2478,1,2,1,5
男,1940,初中,毕业,2500,农业户口,目前没有工作，曾经有过非农工作,乡,2479,1,2,2,5
女,1979,初中,毕业,25000,农业户口,目前从事非农工作,乡,2480,1,2,1,4
男,1945,初中,毕业,20000,农业户口,目前务农，没有过非农工作,城,2481,2,2,1,4
女,1974,初中,毕业,0,农业户口,目前没有工作，曾经有过非农工作,城,2482,1,2,1,5
男,1991,初中,毕业,40000,农业户口,目前从事非农工作,乡,2483,1,2,1,5
男,1987,初中,辍学和中途退学,20000,农业户口,目前从事非农工作,乡,2484,1,2,1,4
男,1969,初中,毕业,25000,农业户口,目前从事非农工作,乡,2485,2,2,1,4
女,1984,普通高中,毕业,25000,农业户口,目前没有工作，曾经有过非农工作,乡,2486,1,1,1,5
女,1983,初中,毕业,0,农业户口,从未工作过,乡,2487,1,1,1,3
男,1968,初中,辍学和中途退学,20000,农业户口,目前从事非农工作,乡,2488,1,2,1,3
女,1955,没有受过任何教育,nan,0,农业户口,目前务农，没有过非农工作,乡,2489,1,1,1,4
女,1953,小学,辍学和中途退学,4000,农业户口,目前务农，没有过非农工作,乡,2490,1,1,1,5
女,1976,小学,毕业,10000,农业户口,目前从事非农工作,城,2491,1,1,1,5
女,1992,大学本科（正规高等教育）,毕业,30000,非农业户口,目前从事非农工作,城,2492,2,2,1,4
男,1950,没有受过任何教育,nan,1500,农业户口,目前没有工作，而且只务过农,乡,2493,1,1,1,5
女,1945,没有受过任何教育,nan,936,农业户口,目前没有工作，而且只务过农,城,2494,1,2,1,5
女,1979,小学,毕业,600,农业户口,目前务农，曾经有过非农工作,城,2495,1,1,1,5
男,1938,大学专科（正规高等教育）,毕业,2300,非农业户口,目前从事非农工作,城,2496,1,2,1,5
女,1969,没有受过任何教育,nan,1250,农业户口,目前务农，没有过非农工作,乡,2497,1,1,1,5
男,1998,普通高中,毕业,0,农业户口,从未工作过,乡,2498,2,3,2,3
女,1959,初中,毕业,2500,农业户口,目前务农，没有过非农工作,乡,2499,1,1,1,5
男,1952,没有受过任何教育,nan,1500,农业户口,目前务农，曾经有过非农工作,乡,2500,1,2,2,4
女,1942,没有受过任何教育,nan,0,农业户口,目前没有工作，而且只务过农,乡,2501,1,1,1,5
女,1985,初中,毕业,10000,农业户口,目前从事非农工作,城,2502,1,2,1,5
男,1952,初中,毕业,3960,农业户口,目前务农，没有过非农工作,乡,2503,1,1,1,5
男,1953,小学,辍学和中途退学,6000,农业户口,目前没有工作，曾经有过非农工作,乡,2504,1,2,1,5
男,1963,小学,辍学和中途退学,10000,农业户口,目前从事非农工作,乡,2505,1,2,1,4
男,1985,普通高中,辍学和中途退学,15000,农业户口,目前从事非农工作,乡,2506,1,2,1,4
男,1981,没有受过任何教育,nan,1200,农业户口,目前没有工作，曾经有过非农工作,乡,2507,1,2,1,3
男,1999,大学专科（正规高等教育）,正在读,0,非农业户口,从未工作过,乡,2508,1,2,2,5
男,1940,初中,毕业,4500,农业户口,目前务农，没有过非农工作,乡,2509,1,1,1,5
男,1990,初中,毕业,8000,农业户口,目前从事非农工作,乡,2510,1,2,1,3
女,1987,小学,辍学和中途退学,0,农业户口,目前务农，曾经有过非农工作,乡,2511,2,2,2,4
男,1988,大学本科（正规高等教育）,毕业,50000,非农业户口,目前从事非农工作,城,2512,1,3,2,4
男,1937,没有受过任何教育,nan,960,农业户口,目前务农，没有过非农工作,城,2513,1,1,1,5
女,1974,没有受过任何教育,nan,0,非农业户口,目前没有工作，曾经有过非农工作,城,2514,1,2,1,5
女,1974,小学,毕业,20000,农业户口,目前没有工作，曾经有过非农工作,城,2515,1,2,1,4
女,1942,没有受过任何教育,nan,1680,农业户口,目前没有工作，而且只务过农,乡,2516,1,2,1,5
男,1986,大学专科（成人高等教育）,毕业,25000,农业户口,目前从事非农工作,乡,2517,1,2,1,4
女,1970,小学,毕业,3000,农业户口,目前务农，曾经有过非农工作,乡,2518,1,2,1,5
女,1991,初中,毕业,0,农业户口,目前务农，曾经有过非农工作,乡,2519,1,1,1,5
男,1971,小学,毕业,7000,农业户口,目前务农，曾经有过非农工作,乡,2520,1,2,1,4
男,1971,小学,毕业,35000,农业户口,目前从事非农工作,乡,2521,1,2,1,5
女,1953,没有受过任何教育,nan,0,农业户口,目前务农，没有过非农工作,乡,2522,1,2,1,4
女,1967,初中,毕业,0,农业户口,目前没有工作，而且只务过农,乡,2523,1,2,1,4
女,1996,大学专科（正规高等教育）,正在读,0,非农业户口,从未工作过,城,2524,2,2,1,5
男,1991,普通高中,辍学和中途退学,80000,农业户口,目前从事非农工作,乡,2525,2,3,1,4
女,1959,没有受过任何教育,nan,4000,农业户口,目前务农，没有过非农工作,乡,2526,1,1,1,5
男,1951,小学,毕业,3000,农业户口,目前没有工作，曾经有过非农工作,乡,2527,1,2,1,5
男,1998,大学本科（正规高等教育）,正在读,0,非农业户口,目前从事非农工作,城,2528,1,2,1,4
女,1963,没有受过任何教育,nan,2500,农业户口,目前没有工作，而且只务过农,乡,2529,1,1,1,5
男,1950,普通高中,毕业,40000,居民户口（以前是非农业户口）,目前没有工作，曾经有过非农工作,城,2530,1,2,1,4
男,1968,中专,毕业,12000,非农业户口,目前从事非农工作,城,2531,1,4,1,4
女,1944,小学,毕业,0,农业户口,目前没有工作，而且只务过农,乡,2532,1,1,1,5
男,1932,没有受过任何教育,nan,2000,农业户口,目前务农，没有过非农工作,乡,2533,1,1,1,5
女,1965,大学本科（成人高等教育）,毕业,100000,非农业户口,目前从事非农工作,城,2534,1,2,2,4
女,1963,初中,辍学和中途退学,4500,农业户口,目前务农，没有过非农工作,乡,2535,1,1,1,5
女,1941,没有受过任何教育,nan,3000,农业户口,目前没有工作，而且只务过农,乡,2536,1,2,1,4
男,1973,普通高中,毕业,30000,非农业户口,目前从事非农工作,城,2537,1,3,2,3
女,1970,初中,辍学和中途退学,50000,居民户口（以前是非农业户口）,目前从事非农工作,城,2538,1,2,1,5
男,1960,大学专科（正规高等教育）,毕业,10800,农业户口,目前从事非农工作,城,2539,2,2,1,4
女,1935,初中,辍学和中途退学,40000,非农业户口,目前没有工作，曾经有过非农工作,城,2540,1,2,1,3
女,1943,没有受过任何教育,nan,1000,农业户口,目前没有工作，而且只务过农,乡,2541,1,1,1,5
女,1994,普通高中,毕业,40000,农业户口,目前没有工作，曾经有过非农工作,乡,2542,1,2,1,4
男,1950,没有受过任何教育,nan,10000,农业户口,目前从事非农工作,乡,2543,2,2,1,5
男,1971,小学,辍学和中途退学,3000,农业户口,目前没有工作，而且只务过农,乡,2544,1,2,1,4
男,1988,中专,毕业,20000,农业户口,目前从事非农工作,城,2545,1,2,1,4
男,1969,初中,毕业,45000,农业户口,目前从事非农工作,乡,2546,1,2,1,4
男,1949,小学,毕业,2500,农业户口,目前没有工作，曾经有过非农工作,乡,2547,1,1,1,4
男,1989,小学,毕业,30000,农业户口,目前务农，曾经有过非农工作,乡,2548,1,2,1,5
女,1953,没有受过任何教育,nan,2000,农业户口,目前没有工作，而且只务过农,乡,2549,1,2,1,5
女,1964,小学,毕业,800,农业户口,目前务农，没有过非农工作,乡,2550,1,1,1,5
女,1964,小学,毕业,0,农业户口,从未工作过,乡,2551,1,1,1,5
男,1936,小学,辍学和中途退学,1800,农业户口,目前没有工作，而且只务过农,乡,2552,1,2,1,5
女,1933,没有受过任何教育,nan,3000,农业户口,目前没有工作，而且只务过农,乡,2553,1,1,1,5
女,1934,没有受过任何教育,nan,0,农业户口,目前没有工作，而且只务过农,乡,2554,1,2,1,5
女,1958,nan,毕业,25000,非农业户口,目前没有工作，曾经有过非农工作,城,2555,1,2,1,5
女,1970,初中,毕业,15000,居民户口（以前是非农业户口）,目前从事非农工作,乡,2556,1,2,2,3
女,1969,普通高中,毕业,20000,居民户口（以前是农业户口）,目前从事非农工作,城,2557,1,2,1,5
女,1957,小学,毕业,0,农业户口,目前没有工作，而且只务过农,乡,2558,1,1,1,5
男,1939,大学本科（正规高等教育）,辍学和中途退学,24000,非农业户口,目前没有工作，曾经有过非农工作,城,2559,1,2,1,4
男,1973,中专,毕业,30000,非农业户口,目前没有工作，曾经有过非农工作,城,2560,2,2,1,5
男,1991,大学本科（正规高等教育）,毕业,70000,农业户口,目前从事非农工作,城,2561,1,2,1,5
女,1971,小学,毕业,2000,农业户口,目前务农，没有过非农工作,乡,2562,1,2,1,5
女,1957,没有受过任何教育,nan,4000,农业户口,目前务农，没有过非农工作,乡,2563,1,2,1,5
男,1956,小学,辍学和中途退学,29600,农业户口,目前务农，曾经有过非农工作,乡,2564,1,2,1,4
女,1985,初中,毕业,11000,农业户口,目前务农，曾经有过非农工作,乡,2565,1,2,1,3
男,1953,初中,毕业,2000,农业户口,目前没有工作，曾经有过非农工作,乡,2566,1,2,1,5
女,1960,没有受过任何教育,nan,0,农业户口,目前务农，没有过非农工作,乡,2567,1,1,1,5
女,1933,没有受过任何教育,nan,0,农业户口,目前没有工作，而且只务过农,乡,2568,2,2,2,5
女,1933,没有受过任何教育,nan,0,农业户口,目前没有工作，而且只务过农,乡,2569,1,1,1,3
女,1936,小学,毕业,80,非农业户口,从未工作过,城,2570,1,1,1,5
女,1964,小学,毕业,10000,非农业户口,目前没有工作，曾经有过非农工作,城,2571,1,2,1,5
女,1946,小学,毕业,0,农业户口,目前没有工作，而且只务过农,乡,2572,1,2,1,4
女,1985,大学本科（成人高等教育）,毕业,35000,农业户口,目前从事非农工作,乡,2573,1,2,1,4
男,1960,普通高中,毕业,70000,非农业户口,目前从事非农工作,城,2574,1,2,1,5
男,1948,小学,辍学和中途退学,960,农业户口,目前没有工作，而且只务过农,乡,2575,1,1,1,5
女,1987,初中,毕业,0,农业户口,目前没有工作，曾经有过非农工作,乡,2576,1,2,1,2
女,1988,初中,毕业,30000,非农业户口,目前从事非农工作,城,2577,2,3,2,3
男,1943,普通高中,毕业,36000,非农业户口,目前没有工作，曾经有过非农工作,乡,2578,1,2,1,5
男,1973,小学,毕业,40000,农业户口,目前务农，曾经有过非农工作,乡,2579,1,2,1,5
女,1961,初中,毕业,10000,居民户口（以前是农业户口）,目前务农，没有过非农工作,城,2580,1,2,1,4
女,1952,初中,毕业,22800,非农业户口,目前没有工作，曾经有过非农工作,城,2581,1,1,1,4
男,1997,大学本科（正规高等教育）,正在读,0,农业户口,从未工作过,城,2582,1,2,1,4
女,1984,初中,毕业,30000,农业户口,目前从事非农工作,乡,2583,1,2,1,5
女,1948,小学,毕业,12000,居民户口（以前是非农业户口）,目前没有工作，曾经有过非农工作,城,2584,1,2,2,5
女,1952,没有受过任何教育,nan,1400,农业户口,目前务农，没有过非农工作,乡,2585,1,1,1,5
女,1937,初中,肄业,720,非农业户口,目前没有工作，曾经有过非农工作,城,2586,1,1,1,5
男,1949,小学,毕业,2000,农业户口,目前没有工作，曾经有过非农工作,乡,2587,1,2,1,4
男,1943,初中,辍学和中途退学,1500,农业户口,目前务农，没有过非农工作,乡,2588,1,2,1,3
女,1966,小学,毕业,15000,农业户口,目前务农，没有过非农工作,城,2589,1,2,2,4
男,1967,普通高中,毕业,25000,非农业户口,目前从事非农工作,城,2590,2,2,1,3
男,1954,小学,毕业,3000,农业户口,目前务农，没有过非农工作,乡,2591,1,2,1,5
女,1991,普通高中,毕业,40000,农业户口,目前没有工作，曾经有过非农工作,乡,2592,2,2,1,4
女,1991,大学专科（正规高等教育）,毕业,20000,农业户口,目前从事非农工作,乡,2593,1,2,1,3
女,1944,小学,辍学和中途退学,960,农业户口,目前没有工作，而且只务过农,乡,2594,1,1,1,5
男,1966,初中,辍学和中途退学,12000,农业户口,目前务农，没有过非农工作,乡,2595,1,2,1,4
男,1963,初中,毕业,0,农业户口,目前务农，曾经有过非农工作,乡,2596,1,2,1,5
男,1975,中专,毕业,200000,非农业户口,目前从事非农工作,城,2597,1,3,2,4
女,1962,小学,辍学和中途退学,0,农业户口,目前没有工作，而且只务过农,乡,2598,1,1,1,5
男,1949,初中,毕业,40000,居民户口（以前是农业户口）,目前没有工作，曾经有过非农工作,乡,2599,1,2,1,3
女,1945,小学,辍学和中途退学,960,农业户口,目前务农，没有过非农工作,乡,2600,1,2,1,5
女,1980,小学,辍学和中途退学,20000,农业户口,目前从事非农工作,乡,2601,1,2,1,4
女,1953,没有受过任何教育,nan,5000,农业户口,目前务农，没有过非农工作,乡,2602,1,2,1,4
女,1969,初中,辍学和中途退学,1500,农业户口,目前务农，没有过非农工作,乡,2603,1,1,1,5
男,1963,小学,辍学和中途退学,5000,农业户口,目前没有工作，曾经有过非农工作,乡,2604,1,1,1,5
男,1993,初中,毕业,60000,农业户口,目前从事非农工作,乡,2605,1,2,1,5
女,1985,初中,毕业,2000,农业户口,目前没有工作，曾经有过非农工作,乡,2606,1,2,1,4
男,1951,没有受过任何教育,nan,8000,农业户口,目前务农，曾经有过非农工作,乡,2607,1,2,1,3
男,1958,初中,毕业,21600,居民户口（以前是农业户口）,目前从事非农工作,城,2608,2,3,2,4
女,1982,小学,毕业,4000,农业户口,目前务农，曾经有过非农工作,乡,2609,1,2,1,4
女,1982,中专,毕业,15000,农业户口,目前从事非农工作,城,2610,1,2,1,4
女,1952,初中,毕业,5000,农业户口,目前没有工作，而且只务过农,乡,2611,1,1,1,5
女,1954,小学,辍学和中途退学,0,农业户口,目前没有工作，而且只务过农,城,2612,1,1,1,5
男,1992,大学本科（正规高等教育）,毕业,0,非农业户口,目前从事非农工作,城,2613,1,2,1,3
女,1969,普通高中,毕业,38400,非农业户口,目前没有工作，曾经有过非农工作,城,2614,1,2,1,4
男,1972,大学本科（正规高等教育）,毕业,55000,非农业户口,目前从事非农工作,城,2615,2,4,2,5
女,1945,没有受过任何教育,nan,1000,农业户口,目前没有工作，曾经有过非农工作,乡,2616,1,2,1,5
女,1974,大学专科（正规高等教育）,毕业,50000,非农业户口,目前从事非农工作,城,2617,1,3,1,5
女,1942,中专,毕业,30000,非农业户口,目前没有工作，曾经有过非农工作,城,2618,1,2,1,4
女,1979,初中,毕业,12000,农业户口,目前没有工作，曾经有过非农工作,乡,2619,1,2,2,5
